Repair_ID,Property_ID,Repair_Category,Priority,Reported_Date,Completed_Date,Resolution_Days,Repair_Cost,Satisfaction_Score
REP006554,P0806,Damp & Mould,Emergency,2019-10-28,2019-11-15,18,1908.64,2.3
REP006555,P0415,Damp & Mould,Routine,01/07/2018,2018-07-27,26,1308.49,3.2
REP006556,P1114,Electrical,Routine,23/02/2023,2023-02-28,5,376.76,7.7
REP006557,P0905,Heating,Routine,04/12/2020,2020-12-12,8,355.12,
REP006558,P0243,Security,Routine,2024-02-08,2024-02-09,1,370.61,9.3
REP006559,P0401,Plumbing,Routine,2019-12-18,2019-12-27,9,405.46,7.8
REP006560,P0739,Roofing,Urgent,2022-09-05,2022-09-17,12,982.89,9.0
REP006561,P0665,Roofing,Emergency,22/06/2025,2025-06-27,5,1676.87,6.2
REP006562,P0152,Roofing,Routine,2020-02-13,2020-02-13,-1,555.67,8.1
REP006563,P0174,Heating,Routine,2021-01-21,2021-01-24,3,264.78,6.4
REP006564,P0442,Plumbing,Urgent,2025-11-07,12/11/2025,5,635.83,8.5
REP006565,P1023,Damp & Mould,Routine,2020-03-07,2020-03-19,12,1300.5,3.1
REP006566,P1154,Heating,Routine,2020-02-07,2020-02-15,8,513.64,7.7
REP006567,P1225,Electrical,Emergency,2023-09-16,2023-09-17,1,569.73,6.5
REP006568,P0958,Heating,Routine,18/08/2023,21/08/2023,3,838.63,8.3
REP006569,P0562,Heating,Routine,20/11/2018,2018-11-22,2,514.8,6.0
REP006570,P0351,Plumbing,Urgent,22/04/2023,2023-04-30,8,543.92,6.2
REP006571,P1314,Electrical,Urgent,2021-07-21,22/07/2021,1,427.87,6.4
REP006572,P1142,Heating,Emergency,2018-05-20,2018-05-23,3,658.42,9.5
REP006573,P0378,Plumbing,Routine,21/09/2022,04/10/2022,13,276.33,8.4
REP006574,P1023,Plumbing,Emergency,2025-06-05,08/06/2025,3,993.13,7.5
REP006575,P0725,Roofing,Urgent,2018-03-03,2018-03-10,7,458.85,8.0
REP006576,P0586,Plumbing,Routine,15/12/2018,2018-12-24,9,243.79,6.3
REP006577,P1459,Damp & Mould,Urgent,2021-01-18,2021-02-01,14,1072.78,5.0
REP006578,P0142,Roofing,Emergency,18/01/2024,25/01/2024,7,567.79,8.1
REP006579,P0970,Damp & Mould,Routine,2018-12-11,2018-12-24,13,1126.85,3.0
REP006580,P0023,Security,Routine,2019-06-08,09/06/2019,1,489.0,6.8
REP006581,P0289,Security,Emergency,2020-10-04,2020-10-06,2,663.75,7.2
REP006582,P1489,Heating,Urgent,02/12/2020,2020-12-05,3,614.05,8.7
REP006583,P0503,Electrical,Emergency,20/09/2018,2018-09-23,3,673.21,8.2
REP006584,P0698,Damp & Mould,Routine,2024-12-23,2025-01-03,11,670.63,6.7
REP006585,P0752,Security,Routine,2025-03-19,2025-03-20,1,471.27,6.7
REP006586,P1429,Roofing,Routine,2025-07-27,2025-08-12,16,1085.03,5.7
REP006587,P0962,Heating,Routine,2019-12-04,2019-12-13,9,841.28,7.4
REP006588,P1422,Heating,Urgent,2020-04-05,2020-04-14,9,341.48,8.7
REP006589,P0613,Heating,Urgent,2025-09-09,2025-09-18,9,719.3,7.0
REP006590,P0425,Security,Routine,2025-06-19,2025-06-25,6,289.3,
REP006591,P0134,Plumbing,Urgent,2020-11-28,30/11/2020,2,222.43,8.5
REP006592,P0707,Electrical,Routine,2020-08-23,2020-08-29,6,165.88,7.4
REP006593,P0689,Plumbing,Routine,2020-10-06,2020-10-12,6,208.04,6.2
REP006594,P1455,Damp & Mould,Emergency,2018-05-23,07/06/2018,15,981.67,5.5
REP006595,P0776,Electrical,Urgent,2023-07-23,28/07/2023,5,303.94,6.5
REP006596,P0374,Heating,Urgent,2025-12-14,20/12/2025,6,704.29,8.0
REP006597,P0554,Roofing,Routine,2018-06-03,2018-06-10,7,340.98,
REP006598,P0385,Electrical,Routine,2018-06-26,29/06/2018,3,213.57,7.8
REP006599,P0415,Roofing,Urgent,2023-10-14,27/10/2023,13,1061.91,7.4
REP006600,P0853,Damp & Mould,Routine,2025-05-28,2025-06-21,24,660.01,1.8
REP006601,P0959,Electrical,Routine,2023-11-12,2023-11-15,3,107.69,8.9
REP006602,P0069,Damp & Mould,Urgent,10/10/2018,2018-10-28,18,463.25,
REP006603,P0793,Damp & Mould,Routine,2024-09-17,2024-10-06,19,723.16,2.7
REP006604,P0491,Damp & Mould,Urgent,15/06/2019,2019-06-25,10,1056.95,3.9
REP006605,P0520,Heating,Urgent,01/02/2021,05/02/2021,4,955.41,9.2
REP006606,P0199,Damp & Mould,Routine,2023-01-04,2023-01-04,-2,1372.19,3.4
REP006607,P0164,Damp & Mould,Routine,2025-05-04,31/05/2025,27,680.13,4.3
REP006608,P1422,Plumbing,Routine,2018-01-27,2018-01-30,3,506.71,6.2
REP006609,P0745,Roofing,Emergency,15/09/2023,2023-09-23,8,1520.52,6.1
REP006610,P0639,Plumbing,Emergency,2019-07-26,2019-07-26,-5,838.09,9.0
REP006611,P0096,Electrical,Urgent,2024-07-09,2024-07-15,6,175.06,6.0
REP006612,P0858,Security,Routine,2020-12-26,2020-12-26,-5,381.97,
REP006613,P0671,Roofing,Routine,2020-07-14,2020-08-03,20,437.38,7.9
REP006614,P0524,Plumbing,Routine,12/01/2022,2022-01-25,13,395.24,7.2
REP006615,P1489,Heating,Routine,2024-02-09,2024-02-19,10,735.88,6.8
REP006616,P0097,Security,Urgent,2023-06-25,2023-06-28,3,513.23,8.7
REP006617,P1394,Damp & Mould,Emergency,2023-12-28,01/01/2024,4,1436.9,3.7
REP006618,P1273,Security,Urgent,2022-06-22,27/06/2022,5,518.64,8.1
REP006619,P0153,Heating,Routine,2020-02-18,2020-02-28,10,359.62,8.2
REP006620,P1202,Roofing,Urgent,2022-09-01,2022-09-16,15,965.22,5.9
REP006621,P0581,Heating,Urgent,2018-02-24,2018-03-03,7,521.99,8.0
REP006622,P0277,Plumbing,Routine,2024-03-05,2024-03-12,7,572.68,9.0
REP006623,P0619,Electrical,Emergency,2023-12-03,2023-12-04,1,703.22,9.2
REP006624,P1223,Plumbing,Routine,2018-01-05,2018-01-13,8,589.17,6.9
REP006625,P1479,Plumbing,Urgent,2024-06-20,29/06/2024,9,166.82,7.3
REP006626,P0083,Electrical,Emergency,2024-10-19,2024-10-23,4,532.48,7.8
REP006627,P0531,Electrical,Routine,27/12/2024,2025-01-01,5,293.01,6.6
REP006628,P1317,Plumbing,Routine,2021-08-14,20/08/2021,6,566.05,6.7
REP006629,P1297,Heating,Emergency,,2018-11-09,1,1095.92,8.5
REP006630,P0122,Damp & Mould,Routine,2020-05-11,2020-05-28,17,827.68,4.2
REP006631,P0686,Security,Urgent,2023-12-07,2023-12-12,5,469.03,8.1
REP006632,P1084,Plumbing,Routine,2024-09-01,2024-09-10,9,707.46,8.9
REP006633,P0954,Electrical,Routine,2020-10-16,2020-10-20,4,509.57,6.8
REP006634,P0383,Roofing,Urgent,2024-07-18,2024-08-02,15,1272.37,7.4
REP006635,P0814,Plumbing,Routine,2018-02-17,2018-02-28,11,589.24,8.2
REP006636,P1029,Heating,Routine,2022-11-16,2022-11-18,2,235.29,8.8
REP006637,P0691,Roofing,Routine,2020-11-09,2020-11-25,16,1052.09,6.8
REP006638,P0384,Heating,Routine,2023-02-01,2023-02-13,12,542.07,7.6
REP006639,P1342,Security,Routine,2022-06-12,13/06/2022,1,245.42,
REP006640,P0646,Roofing,Urgent,2021-11-23,2021-11-30,7,1436.89,9.1
REP006641,P1207,Plumbing,Routine,2022-12-16,2022-12-21,5,261.82,9.4
REP006642,P0991,Electrical,Urgent,06/12/2019,08/12/2019,2,556.86,7.5
REP006643,P1226,Heating,Routine,04/10/2023,2023-10-04,-5,478.56,6.1
REP006644,P1209,Security,Routine,2021-07-01,2021-07-08,7,268.78,7.8
REP006645,P1306,Electrical,Urgent,2020-08-03,2020-08-10,7,555.68,8.8
REP006646,P0715,Damp & Mould,Urgent,2021-11-16,2021-12-08,22,922.62,4.3
REP006647,P0663,Heating,Routine,2020-01-22,2020-02-04,13,322.54,7.1
REP006648,P0473,Heating,Urgent,2023-09-11,12/09/2023,1,321.97,6.2
REP006649,P0844,Security,Urgent,2024-09-24,2024-09-28,4,129.22,8.9
REP006650,P1260,Heating,Routine,2020-01-25,2020-01-29,4,672.61,9.0
REP006651,P0761,Security,Routine,2022-07-06,2022-07-06,0,363.91,6.0
REP006652,P0769,Electrical,Urgent,19/05/2024,2024-05-26,7,614.26,6.5
REP006653,P0474,Damp & Mould,Routine,22/12/2022,2023-01-09,18,728.3,
REP006654,P0756,Electrical,Emergency,2024-03-27,2024-03-28,1,785.02,8.2
REP006655,P0259,Heating,Routine,2018-10-13,22/10/2018,9,314.21,6.9
REP006656,P1113,Plumbing,Routine,2025-08-09,2025-08-19,10,522.82,7.5
REP006657,P0147,Electrical,Urgent,2024-07-19,2024-07-24,5,495.4,
REP006658,P0883,Damp & Mould,Urgent,2020-11-05,16/11/2020,11,1437.97,3.8
REP006659,P1166,Electrical,Urgent,15/07/2024,2024-07-20,5,440.14,7.2
REP006660,P0735,Heating,Routine,2019-02-04,2019-02-08,4,778.64,9.3
REP006661,P0080,Damp & Mould,Urgent,2022-10-26,2022-11-15,20,1365.87,3.1
REP006662,P1443,Plumbing,Urgent,2018-03-12,2018-03-13,1,625.87,7.5
REP006663,P0166,Heating,Urgent,2020-11-04,11/11/2020,7,534.81,6.7
REP006664,P1206,Plumbing,Emergency,2021-08-08,2021-08-11,3,671.03,6.4
REP006665,P0687,Damp & Mould,Routine,2022-12-17,2023-01-15,29,1195.19,
REP006666,P0940,Electrical,Routine,2019-09-22,24/09/2019,2,306.38,8.7
REP006667,P1063,Roofing,Routine,2022-08-26,18/09/2022,23,934.13,7.2
REP006668,P0607,Roofing,Urgent,2025-11-10,2025-11-21,11,748.8,8.4
REP006669,P0118,Plumbing,Routine,2022-08-10,13/08/2022,3,180.02,8.4
REP006670,P0104,Security,Urgent,11/04/2021,2021-04-15,4,141.86,8.7
REP006671,P1049,Plumbing,Urgent,2020-03-04,2020-03-05,1,474.38,
REP006672,P1427,Damp & Mould,Emergency,2023-03-22,2023-04-10,19,1540.56,4.7
REP006673,P0795,Electrical,Routine,2025-11-16,17/11/2025,1,356.68,7.8
REP006674,P1153,Heating,Routine,2025-04-01,2025-04-08,7,473.37,8.2
REP006675,P0468,Plumbing,Urgent,,2022-08-16,7,697.99,6.2
REP006676,P0714,Heating,Urgent,2021-12-27,2021-12-31,4,350.68,6.6
REP006677,P0386,Plumbing,Emergency,2023-09-27,2023-09-30,3,922.36,9.1
REP006678,P0101,Security,Routine,2019-04-12,13/04/2019,1,145.58,9.4
REP006679,P1346,Heating,Emergency,2018-11-13,2018-11-17,4,602.81,6.4
REP006680,P0737,Plumbing,Routine,2022-01-27,04/02/2022,8,169.67,7.7
REP006681,P0894,Heating,Routine,2024-05-17,2024-05-19,2,209.53,7.8
REP006682,P0363,Heating,Routine,2023-02-17,21/02/2023,4,690.76,7.2
REP006683,P0470,Heating,Urgent,2019-07-09,13/07/2019,4,373.21,6.4
REP006684,P0502,Electrical,Urgent,13/09/2022,2022-09-17,4,144.13,8.1
REP006685,P1071,Heating,Urgent,2018-02-24,03/03/2018,7,576.84,7.4
REP006686,P1364,Roofing,Urgent,2021-02-01,2021-02-07,6,777.67,8.6
REP006687,P0629,Heating,Routine,06/04/2024,2024-04-11,5,804.85,6.5
REP006688,P0457,Plumbing,Routine,2023-09-27,06/10/2023,9,345.85,6.6
REP006689,P1297,Heating,Urgent,2020-01-17,2020-01-19,2,314.79,6.4
REP006690,P0002,Electrical,Routine,16/04/2018,18/04/2018,2,199.88,8.0
REP006691,P0313,Electrical,Routine,2023-07-08,2023-07-08,-4,319.33,6.8
REP006692,P0186,Heating,Emergency,2019-06-02,2019-06-05,3,382.75,
REP006693,P0527,Plumbing,Routine,2020-04-04,2020-04-14,10,630.43,8.7
REP006694,P1110,Plumbing,Routine,2024-04-08,20/04/2024,12,192.99,8.5
REP006695,P1488,Heating,Routine,18/02/2022,2022-02-20,2,666.22,7.9
REP006696,P0618,Electrical,Emergency,2025-09-08,2025-09-09,1,435.35,7.9
REP006697,P1295,Electrical,Emergency,2021-10-28,2021-10-30,2,740.54,6.5
REP006698,P0489,Electrical,Urgent,2019-05-07,2019-05-14,7,612.38,7.1
REP006699,P1379,Roofing,Urgent,2019-01-05,18/01/2019,13,1111.09,8.2
REP006700,P0433,Heating,Routine,2022-08-26,2022-08-31,5,356.9,8.7
REP006701,P1141,Roofing,Urgent,2023-04-27,07/05/2023,10,776.91,7.2
REP006702,P1289,Security,Routine,2023-02-06,2023-02-13,7,206.59,8.1
REP006703,P0903,Heating,Urgent,2020-03-18,2020-03-20,2,812.39,7.8
REP006704,P0215,Electrical,Urgent,2021-06-19,2021-06-21,2,441.48,8.7
REP006705,P1199,Roofing,Emergency,2024-07-28,01/08/2024,4,1506.29,8.9
REP006706,P0143,Electrical,Emergency,19/01/2020,2020-01-21,2,526.24,7.0
REP006707,P0708,Plumbing,Urgent,23/03/2025,2025-03-31,8,223.99,7.0
REP006708,P1315,Roofing,Routine,2021-02-26,2021-03-11,13,845.3,8.8
REP006709,P1354,Electrical,Urgent,2019-04-11,2019-04-14,3,361.9,6.4
REP006710,P0591,Heating,Urgent,15/06/2022,2022-06-19,4,979.0,6.4
REP006711,P0955,Electrical,Urgent,2019-07-12,2019-07-19,7,196.82,7.3
REP006712,P0870,Plumbing,Emergency,2018-07-03,2018-07-03,-4,416.03,6.3
REP006713,P1221,Electrical,Routine,2019-09-06,14/09/2019,8,528.16,7.6
REP006714,P0191,Roofing,Routine,2020-02-07,2020-02-15,8,523.88,9.0
REP006715,P0290,Heating,Urgent,2025-06-01,2025-06-10,9,559.19,8.2
REP006716,P0154,Security,Urgent,2021-10-18,2021-10-22,4,277.42,6.3
REP006717,P1096,Plumbing,Routine,2021-01-12,2021-01-14,2,320.74,
REP006718,P1152,Plumbing,Routine,2023-09-12,2023-09-18,6,427.54,7.8
REP006719,P0827,Plumbing,Routine,2024-11-13,2024-11-24,11,637.02,6.0
REP006720,P0323,Heating,Urgent,2021-01-10,2021-01-17,7,828.82,9.2
REP006721,P1318,Plumbing,Routine,08/11/2020,2020-11-19,11,376.42,8.3
REP006722,P1004,Roofing,Routine,2024-09-28,2024-10-09,11,652.39,
REP006723,P0673,Plumbing,Emergency,2019-06-10,2019-06-15,5,653.48,7.8
REP006724,P0720,Security,Routine,2018-11-05,2018-11-10,5,232.62,8.7
REP006725,P0381,Heating,Routine,18/11/2025,21/11/2025,3,627.11,6.3
REP006726,P1426,Security,Emergency,2019-01-28,2019-01-30,2,632.39,9.2
REP006727,P0435,Plumbing,Urgent,2019-12-18,2019-12-22,4,468.98,8.7
REP006728,P0230,Roofing,Urgent,2024-12-13,2024-12-22,9,1028.64,8.5
REP006729,P1343,Roofing,Routine,2021-11-24,2021-12-03,9,1041.15,7.2
REP006730,P0244,Security,Routine,2023-01-15,2023-01-19,4,313.65,9.1
REP006731,P1373,Damp & Mould,Urgent,2023-10-22,2023-11-07,16,1546.5,1.9
REP006732,P1285,Heating,Routine,23/02/2023,26/02/2023,3,571.12,7.0
REP006733,P0995,Plumbing,Routine,03/01/2018,07/01/2018,4,347.43,6.6
REP006734,P1008,Security,Urgent,2018-03-24,2018-03-25,1,233.34,8.2
REP006735,P1289,Plumbing,Routine,2020-10-17,23/10/2020,6,398.01,9.4
REP006736,P0069,Security,Urgent,2025-01-24,2025-01-27,3,345.83,7.6
REP006737,P0135,Damp & Mould,Routine,02/12/2019,2020-01-07,36,1519.2,5.4
REP006738,P0270,Damp & Mould,Urgent,2021-05-02,2021-05-10,8,645.86,5.4
REP006739,P1375,Heating,Routine,2023-02-12,2023-02-18,6,699.95,8.3
REP006740,P0080,Heating,Routine,16/01/2025,2025-01-18,2,372.97,8.7
REP006741,P0648,Plumbing,Routine,2025-10-11,2025-10-13,2,232.99,6.0
REP006742,P0567,Damp & Mould,Routine,2019-07-09,2019-07-28,19,502.05,4.8
REP006743,P0248,Plumbing,Routine,2018-04-26,2018-04-27,1,441.79,8.7
REP006744,P1406,Plumbing,Routine,2019-06-04,2019-06-17,13,198.03,7.4
REP006745,P1039,Electrical,Emergency,2022-09-08,2022-09-11,3,731.01,6.8
REP006746,P1308,Damp & Mould,Urgent,2021-04-05,2021-04-26,21,1808.89,4.9
REP006747,P0319,Security,Routine,2019-01-28,2019-01-30,2,331.47,9.1
REP006748,P0327,Plumbing,Routine,2022-05-21,2022-05-24,3,255.52,6.8
REP006749,P0318,Damp & Mould,Routine,03/02/2021,2021-03-05,30,1502.4,4.6
REP006750,P0977,Roofing,Emergency,2024-03-25,2024-03-31,6,1477.4,6.8
REP006751,P0161,Heating,Routine,,2025-12-18,8,561.49,7.3
REP006752,P0106,Security,Urgent,2018-10-26,2018-10-29,3,277.6,9.1
REP006753,P0176,Security,Routine,2022-10-23,2022-10-25,2,216.39,8.5
REP006754,P1181,Security,Routine,2022-05-12,2022-05-14,2,482.92,7.0
REP006755,P1270,Security,Urgent,,2022-10-06,1,151.31,8.6
REP006756,P0768,Electrical,Routine,2021-04-08,2021-04-15,7,418.65,8.8
REP006757,P0367,Roofing,Routine,2020-12-01,2020-12-15,14,754.02,8.5
REP006758,P0991,Plumbing,Routine,2021-01-27,07/02/2021,11,477.09,9.0
REP006759,P0479,Electrical,Urgent,2019-12-09,2019-12-11,2,351.27,6.1
REP006760,P0319,Damp & Mould,Urgent,,2022-02-11,10,1519.5,4.5
REP006761,P1338,Security,Urgent,2019-03-04,2019-03-05,1,345.18,8.9
REP006762,P0593,Heating,Routine,2021-11-26,2021-11-28,2,503.25,8.6
REP006763,P0850,Damp & Mould,Routine,2024-12-09,05/01/2025,27,1134.14,4.3
REP006764,P0336,Heating,Routine,2025-01-09,19/01/2025,10,672.61,6.4
REP006765,P1369,Heating,Routine,2021-02-22,28/02/2021,6,390.48,7.3
REP006766,P0057,Damp & Mould,Urgent,2021-04-18,2021-04-26,8,1377.05,4.8
REP006767,P0182,Security,Urgent,2023-11-18,22/11/2023,4,603.22,7.6
REP006768,P1451,Security,Emergency,2024-03-04,2024-03-05,1,487.52,8.5
REP006769,P0844,Electrical,Routine,2019-02-02,2019-02-06,4,302.97,8.2
REP006770,P0627,Plumbing,Routine,2025-02-05,2025-02-19,14,632.22,7.9
REP006771,P0358,Plumbing,Urgent,2021-11-08,2021-11-11,3,359.19,7.7
REP006772,P0170,Electrical,Urgent,2022-03-22,2022-03-23,1,715.03,7.7
REP006773,P1376,Heating,Urgent,2020-11-06,08/11/2020,2,621.54,8.0
REP006774,P1271,Roofing,Routine,25/09/2019,2019-10-05,10,1133.11,8.5
REP006775,P0161,Roofing,Urgent,2025-04-11,2025-04-23,12,1387.8,8.9
REP006776,P1478,Plumbing,Urgent,2018-11-23,2018-11-26,3,620.47,8.2
REP006777,P0476,Security,Routine,2020-07-10,2020-07-13,3,309.43,8.8
REP006778,P0081,Plumbing,Routine,2020-06-12,2020-06-20,8,253.01,7.8
REP006779,P0542,Roofing,Urgent,2020-12-16,2020-12-28,12,425.04,7.0
REP006780,P1062,Plumbing,Routine,2018-02-14,2018-02-14,-2,324.26,7.5
REP006781,P0251,Plumbing,Routine,2025-04-09,12/04/2025,3,227.27,7.6
REP006782,P1051,Roofing,Routine,2021-02-21,01/03/2021,8,495.22,7.8
REP006783,P1150,Electrical,Routine,2025-11-20,2025-11-23,3,491.49,7.7
REP006784,P1156,Roofing,Urgent,2018-02-27,2018-03-05,6,1253.06,8.5
REP006785,P0491,Plumbing,Routine,25/11/2020,30/11/2020,5,614.05,7.6
REP006786,P0361,Security,Urgent,2021-01-17,2021-01-23,6,183.33,9.3
REP006787,P0382,Electrical,Routine,11/12/2021,2021-12-18,7,438.44,7.3
REP006788,P0697,Electrical,Emergency,2018-06-27,2018-06-28,1,563.83,7.6
REP006789,P1297,Plumbing,Urgent,14/01/2022,2022-01-15,1,210.76,8.3
REP006790,P0352,Heating,Urgent,2023-12-26,2023-12-30,4,416.51,6.5
REP006791,P0561,Plumbing,Emergency,2023-12-19,2023-12-22,3,811.44,7.1
REP006792,P0782,Roofing,Emergency,2018-04-13,2018-04-21,8,568.32,7.2
REP006793,P0907,Damp & Mould,Routine,20/07/2019,2019-07-20,-5,1120.11,5.7
REP006794,P0667,Plumbing,Routine,06/08/2023,2023-08-10,4,302.24,7.9
REP006795,P0848,Heating,Urgent,2023-11-25,2023-11-29,4,789.29,6.1
REP006796,P0031,Security,Routine,2024-05-23,2024-05-25,2,396.39,9.1
REP006797,P1240,Roofing,Routine,2022-08-13,29/08/2022,16,309.08,6.5
REP006798,P1500,Damp & Mould,Routine,21/11/2020,2020-12-19,28,625.76,4.8
REP006799,P1081,Roofing,Routine,2018-03-04,2018-03-22,18,729.95,6.5
REP006800,P1367,Heating,Urgent,2024-11-22,2024-11-27,5,487.66,7.6
REP006801,P1026,Heating,Emergency,2020-02-07,2020-02-09,2,729.87,8.1
REP006802,P0405,Plumbing,Routine,17/06/2020,2020-06-25,8,171.59,6.1
REP006803,P0572,Plumbing,Emergency,2024-09-11,2024-09-13,2,762.44,9.0
REP006804,P1235,Damp & Mould,Routine,16/10/2020,2020-11-24,39,790.22,4.7
REP006805,P1000,Damp & Mould,Routine,16/10/2020,2020-11-11,26,1095.36,3.4
REP006806,P0129,Roofing,Routine,2023-01-19,2023-01-31,12,277.22,7.8
REP006807,P1319,Plumbing,Urgent,2025-12-26,2026-01-01,6,726.9,8.6
REP006808,P0264,Damp & Mould,Urgent,2020-09-07,2020-10-03,26,1244.56,
REP006809,P0225,Roofing,Urgent,2021-06-04,20/06/2021,16,465.62,5.3
REP006810,P0990,Security,Urgent,2020-11-20,2020-11-24,4,408.53,6.7
REP006811,P1334,Roofing,Emergency,,2022-01-26,3,818.15,9.2
REP006812,P1477,Plumbing,Emergency,09/07/2021,2021-07-10,1,460.62,6.9
REP006813,P0152,Electrical,Urgent,2025-05-28,2025-06-04,7,561.15,8.8
REP006814,P0338,Security,Emergency,2018-02-17,2018-02-18,1,369.26,7.6
REP006815,P1387,Electrical,Routine,28/05/2021,2021-06-05,8,299.27,7.8
REP006816,P0845,Roofing,Routine,2023-04-13,2023-04-24,11,830.59,6.3
REP006817,P0461,Heating,Routine,2023-12-19,2023-12-27,8,474.64,6.3
REP006818,P0302,Security,Urgent,2021-02-07,2021-02-08,1,217.77,6.7
REP006819,P0478,Electrical,Routine,2018-09-20,2018-09-22,2,151.68,6.9
REP006820,P0225,Plumbing,Routine,2019-09-26,2019-09-30,4,220.61,7.2
REP006821,P1211,Heating,Routine,2021-01-26,28/01/2021,2,420.96,6.6
REP006822,P0604,Damp & Mould,Routine,2025-08-28,2025-09-23,26,1056.26,4.5
REP006823,P1032,Plumbing,Routine,19/01/2021,22/01/2021,3,427.58,7.6
REP006824,P1132,Roofing,Urgent,2020-02-05,2020-02-13,8,1119.64,8.3
REP006825,P0141,Plumbing,Urgent,2020-10-20,2020-10-25,5,158.21,7.0
REP006826,P0693,Plumbing,Routine,,2021-09-15,11,208.93,7.6
REP006827,P0576,Roofing,Urgent,2024-05-24,2024-06-04,11,1029.25,6.1
REP006828,P0292,Electrical,Urgent,2018-08-03,2018-08-05,2,740.62,8.1
REP006829,P0366,Plumbing,Routine,2019-08-19,2019-08-23,4,402.11,6.3
REP006830,P0261,Electrical,Routine,2024-05-18,2024-05-26,8,263.08,8.9
REP006831,P0191,Heating,Routine,2021-01-15,2021-01-19,4,471.79,8.9
REP006832,P0151,Heating,Routine,2025-09-11,2025-09-19,8,887.65,7.1
REP006833,P0585,Electrical,Routine,2021-05-19,2021-05-28,9,220.29,9.3
REP006834,P0702,Roofing,Urgent,2019-03-16,29/03/2019,13,849.12,8.3
REP006835,P0793,Security,Routine,2020-03-10,11/03/2020,1,327.98,8.7
REP006836,P0824,Heating,Routine,2018-12-04,2018-12-12,8,333.05,6.5
REP006837,P1363,Roofing,Routine,2023-10-25,08/11/2023,14,787.68,6.2
REP006838,P0123,Heating,Urgent,2021-02-25,03/03/2021,6,389.84,9.5
REP006839,P0126,Heating,Emergency,2020-01-28,2020-01-29,1,355.91,7.9
REP006840,P1148,Heating,Routine,2023-12-21,2024-01-01,11,372.51,9.0
REP006841,P1002,Plumbing,Urgent,2021-12-12,2021-12-19,7,748.14,7.6
REP006842,P0833,Roofing,Urgent,2023-10-15,2023-10-24,9,1237.07,7.9
REP006843,P0039,Electrical,Routine,2020-06-14,2020-06-23,9,490.77,7.7
REP006844,P0032,Electrical,Emergency,2025-08-09,2025-08-12,3,213.39,7.6
REP006845,P1119,Electrical,Routine,14/10/2019,17/10/2019,3,135.62,6.2
REP006846,P0538,Plumbing,Routine,2018-05-05,10/05/2018,5,618.23,9.2
REP006847,P0331,Electrical,Routine,2025-03-01,2025-03-06,5,467.16,8.3
REP006848,P0853,Plumbing,Routine,2023-01-25,05/02/2023,11,204.98,9.2
REP006849,P0035,Damp & Mould,Routine,2025-07-27,2025-08-20,24,640.65,3.8
REP006850,P0242,Security,Routine,2018-04-02,2018-04-04,2,193.36,7.8
REP006851,P0494,Roofing,Routine,2021-03-12,2021-04-05,24,743.21,5.5
REP006852,P0836,Security,Urgent,14/05/2018,15/05/2018,1,129.24,9.3
REP006853,P0058,Security,Urgent,04/02/2023,2023-02-05,1,515.02,6.8
REP006854,P1007,Heating,Urgent,2021-07-01,2021-07-05,4,508.72,6.8
REP006855,P1059,Heating,Urgent,2020-08-13,2020-08-15,2,366.31,7.9
REP006856,P0579,Heating,Emergency,2020-02-09,2020-02-11,2,489.06,8.0
REP006857,P0740,Heating,Emergency,2018-09-14,2018-09-15,1,720.26,7.6
REP006858,P0780,Heating,Routine,2020-12-25,2020-12-31,6,219.5,7.1
REP006859,P0478,Plumbing,Routine,10/05/2025,25/05/2025,15,567.61,6.3
REP006860,P1196,Heating,Urgent,25/11/2019,2019-11-28,3,376.74,8.1
REP006861,P1275,Heating,Urgent,25/03/2023,2023-03-27,2,681.86,8.5
REP006862,P0040,Electrical,Urgent,19/02/2018,2018-02-20,1,225.14,
REP006863,P1434,Plumbing,Urgent,2022-12-19,28/12/2022,9,316.22,8.7
REP006864,P0754,Electrical,Urgent,2025-12-07,2025-12-08,1,532.24,
REP006865,P0836,Heating,Emergency,2020-09-25,2020-09-26,1,407.94,8.1
REP006866,P0480,Heating,Routine,09/01/2024,2024-01-21,12,469.26,7.5
REP006867,P0346,Plumbing,Emergency,07/10/2023,2023-10-11,4,716.83,7.7
REP006868,P0347,Security,Emergency,01/10/2023,2023-10-05,4,450.08,9.5
REP006869,P1004,Roofing,Routine,07/07/2023,23/07/2023,16,672.3,6.0
REP006870,P0327,Heating,Routine,2025-02-21,2025-02-24,3,737.93,9.2
REP006871,P0585,Damp & Mould,Routine,2021-10-07,04/11/2021,28,1291.57,4.5
REP006872,P0034,Heating,Urgent,2018-02-16,2018-02-21,5,601.01,9.2
REP006873,P0844,Damp & Mould,Routine,2020-02-26,2020-04-10,44,964.16,3.3
REP006874,P0724,Plumbing,Urgent,2022-01-25,2022-02-04,10,215.05,8.3
REP006875,P1092,Security,Emergency,2018-09-04,2018-09-06,2,690.16,9.1
